,macid,tt,hr,br,temp,local
42274,54:6c:0e:d0:34:28,2021-11-21 00:17:11,76,0,2697,c003
42275,54:6c:0e:d0:34:28,2021-11-21 00:17:12,76,0,2697,c003
42276,54:6c:0e:d0:34:28,2021-11-21 00:17:13,76,0,2696,c003
42277,54:6c:0e:d0:34:28,2021-11-21 00:17:14,76,0,2697,c003
42278,54:6c:0e:d0:34:28,2021-11-21 00:17:15,76,0,2696,c003
42279,54:6c:0e:d0:34:28,2021-11-21 00:17:16,76,0,2696,c003
42280,54:6c:0e:d0:34:28,2021-11-21 00:17:17,76,0,2697,c003
42281,54:6c:0e:d0:34:28,2021-11-21 00:17:18,76,0,2697,c003
42282,54:6c:0e:d0:34:28,2021-11-21 00:17:19,76,0,2696,c003
42283,54:6c:0e:d0:34:28,2021-11-21 00:17:20,76,0,2697,c003
42284,54:6c:0e:d0:34:28,2021-11-21 00:17:21,76,0,2697,c003
42285,54:6c:0e:d0:34:28,2021-11-21 00:17:22,76,0,2697,c003
42286,54:6c:0e:d0:34:28,2021-11-21 00:17:23,76,0,2696,c003
42287,54:6c:0e:d0:34:28,2021-11-21 00:17:24,76,0,2697,c003
42288,54:6c:0e:d0:34:28,2021-11-21 00:17:25,76,0,2697,c003
42289,54:6c:0e:d0:34:28,2021-11-21 00:17:26,76,0,2697,c003
42290,54:6c:0e:d0:34:28,2021-11-21 00:17:27,76,0,2697,c003
42291,54:6c:0e:d0:34:28,2021-11-21 00:17:28,76,0,2697,c003
42292,54:6c:0e:d0:34:28,2021-11-21 00:17:29,76,0,2696,c003
42293,54:6c:0e:d0:34:28,2021-11-21 00:17:30,76,0,2696,c003
42294,54:6c:0e:d0:34:28,2021-11-21 00:17:31,76,0,2697,c003
42295,54:6c:0e:d0:34:28,2021-11-21 00:17:32,76,0,2696,c003
42296,54:6c:0e:d0:34:28,2021-11-21 00:17:33,76,0,2697,c003
42297,54:6c:0e:d0:34:28,2021-11-21 00:17:34,76,0,2697,c003
42298,54:6c:0e:d0:34:28,2021-11-21 00:17:35,76,0,2696,c003
42299,54:6c:0e:d0:34:28,2021-11-21 00:17:36,76,0,2697,c003
42300,54:6c:0e:d0:34:28,2021-11-21 00:17:37,76,0,2697,c003
42301,54:6c:0e:d0:34:28,2021-11-21 00:17:38,76,0,2697,c003
42302,54:6c:0e:d0:34:28,2021-11-21 00:17:39,76,0,2696,c003
42303,54:6c:0e:d0:34:28,2021-11-21 00:17:40,76,0,2696,c003
42304,54:6c:0e:d0:34:28,2021-11-21 00:17:41,76,0,2696,c003
42305,54:6c:0e:d0:34:28,2021-11-21 00:17:42,76,0,2697,c003
42306,54:6c:0e:d0:34:28,2021-11-21 00:17:43,76,0,2697,c003
42307,54:6c:0e:d0:34:28,2021-11-21 00:17:44,76,0,2697,c003
42308,54:6c:0e:d0:34:28,2021-11-21 00:17:45,76,0,2696,c003
42309,54:6c:0e:d0:34:28,2021-11-21 00:17:46,76,0,2697,c003
42310,54:6c:0e:d0:34:28,2021-11-21 00:17:47,76,0,2697,c003
42311,54:6c:0e:d0:34:28,2021-11-21 00:17:48,76,0,2697,c003
42312,54:6c:0e:d0:34:28,2021-11-21 00:17:49,76,0,2697,c003
42313,54:6c:0e:d0:34:28,2021-11-21 00:17:50,76,0,2697,c003
42314,54:6c:0e:d0:34:28,2021-11-21 00:17:51,76,0,2696,c003
42315,54:6c:0e:d0:34:28,2021-11-21 00:17:52,76,0,2696,c003
42316,54:6c:0e:d0:34:28,2021-11-21 00:17:53,76,0,2696,c003
42317,54:6c:0e:d0:34:28,2021-11-21 00:17:54,76,0,2697,c003
42318,54:6c:0e:d0:34:28,2021-11-21 00:17:55,76,0,2697,c003
42319,54:6c:0e:d0:34:28,2021-11-21 00:17:56,76,0,2697,c003
42320,54:6c:0e:d0:34:28,2021-11-21 00:17:57,76,0,2697,c003
42321,54:6c:0e:d0:34:28,2021-11-21 00:17:58,76,0,2697,c003
42322,54:6c:0e:d0:34:28,2021-11-21 00:17:59,76,0,2697,c003
42323,54:6c:0e:d0:34:28,2021-11-21 00:18:00,76,0,2697,c003
42324,54:6c:0e:d0:34:28,2021-11-21 00:18:01,76,0,2696,c003
42325,54:6c:0e:d0:34:28,2021-11-21 00:18:02,76,0,2697,c003
42326,54:6c:0e:d0:34:28,2021-11-21 00:18:03,76,0,2697,c003
42327,54:6c:0e:d0:34:28,2021-11-21 00:18:04,76,0,2697,c003
42328,54:6c:0e:d0:34:28,2021-11-21 00:18:05,76,0,2697,c003
42329,54:6c:0e:d0:34:28,2021-11-21 00:18:06,76,0,2697,c003
42330,54:6c:0e:d0:34:28,2021-11-21 00:18:07,76,0,2697,c003
42331,54:6c:0e:d0:34:28,2021-11-21 00:18:08,76,0,2696,c003
42332,54:6c:0e:d0:34:28,2021-11-21 00:18:09,76,0,2696,c003
42333,54:6c:0e:d0:34:28,2021-11-21 00:18:10,76,0,2697,c003
42334,54:6c:0e:d0:34:28,2021-11-21 00:18:11,76,0,2697,c003
42335,54:6c:0e:d0:34:28,2021-11-21 00:18:12,76,0,2697,c003
42336,54:6c:0e:d0:34:28,2021-11-21 00:18:13,76,0,2696,c003
42337,54:6c:0e:d0:34:28,2021-11-21 00:18:14,76,0,2697,c003
42338,54:6c:0e:d0:34:28,2021-11-21 00:18:15,76,0,2697,c003
42339,54:6c:0e:d0:34:28,2021-11-21 00:18:16,76,0,2697,c003
42340,54:6c:0e:d0:34:28,2021-11-21 00:18:17,76,0,2697,c003
42341,54:6c:0e:d0:34:28,2021-11-21 00:18:18,76,0,2697,c003
42342,54:6c:0e:d0:34:28,2021-11-21 00:18:19,76,0,2697,c003
42343,54:6c:0e:d0:34:28,2021-11-21 00:18:20,76,0,2697,c003
42344,54:6c:0e:d0:34:28,2021-11-21 00:18:21,76,0,2696,c003
42345,54:6c:0e:d0:34:28,2021-11-21 00:18:22,76,0,2697,c003
42346,54:6c:0e:d0:34:28,2021-11-21 00:18:23,76,0,2697,c003
42347,54:6c:0e:d0:34:28,2021-11-21 00:18:24,76,0,2697,c003
42348,54:6c:0e:d0:34:28,2021-11-21 00:18:25,76,0,2697,c003
42349,54:6c:0e:d0:34:28,2021-11-21 00:18:26,76,0,2697,c003
42350,54:6c:0e:d0:34:28,2021-11-21 00:18:27,76,0,2697,c003
42351,54:6c:0e:d0:34:28,2021-11-21 00:18:28,76,0,2697,c003
42352,54:6c:0e:d0:34:28,2021-11-21 00:18:29,76,0,2696,c003
42353,54:6c:0e:d0:34:28,2021-11-21 00:18:30,76,0,2697,c003
42354,54:6c:0e:d0:34:28,2021-11-21 00:18:31,76,0,2697,c003
42355,54:6c:0e:d0:34:28,2021-11-21 00:18:32,76,0,2698,c003
42356,54:6c:0e:d0:34:28,2021-11-21 00:18:33,76,0,2697,c003
42357,54:6c:0e:d0:34:28,2021-11-21 00:18:34,76,0,2697,c003
42358,54:6c:0e:d0:34:28,2021-11-21 00:18:35,76,0,2697,c003
42359,54:6c:0e:d0:34:28,2021-11-21 00:18:36,76,0,2698,c003
42360,54:6c:0e:d0:34:28,2021-11-21 00:18:37,76,0,2697,c003
42361,54:6c:0e:d0:34:28,2021-11-21 00:18:38,76,0,2697,c003
42362,54:6c:0e:d0:34:28,2021-11-21 00:18:39,76,0,2697,c003
42363,54:6c:0e:d0:34:28,2021-11-21 00:18:40,76,0,2698,c003
42364,54:6c:0e:d0:34:28,2021-11-21 00:18:41,76,0,2697,c003
42365,54:6c:0e:d0:34:28,2021-11-21 00:18:42,76,0,2698,c003
42366,54:6c:0e:d0:34:28,2021-11-21 00:18:43,76,0,2698,c003
42367,54:6c:0e:d0:34:28,2021-11-21 00:18:44,76,0,2697,c003
42368,54:6c:0e:d0:34:28,2021-11-21 00:18:45,76,0,2698,c003
42369,54:6c:0e:d0:34:28,2021-11-21 00:18:46,76,0,2697,c003
42370,54:6c:0e:d0:34:28,2021-11-21 00:18:47,76,0,2697,c003
42371,54:6c:0e:d0:34:28,2021-11-21 00:18:48,76,0,2697,c003
42372,54:6c:0e:d0:34:28,2021-11-21 00:18:49,76,0,2697,c003
42373,54:6c:0e:d0:34:28,2021-11-21 00:18:50,76,0,2697,c003
42374,54:6c:0e:d0:34:28,2021-11-21 00:18:51,76,0,2697,c003
42375,54:6c:0e:d0:34:28,2021-11-21 00:18:52,76,0,2697,c003
42376,54:6c:0e:d0:34:28,2021-11-21 00:18:53,76,0,2697,c003
42377,54:6c:0e:d0:34:28,2021-11-21 00:18:54,76,0,2697,c003
42378,54:6c:0e:d0:34:28,2021-11-21 00:18:55,76,0,2697,c003
42379,54:6c:0e:d0:34:28,2021-11-21 00:18:56,76,0,2697,c003
42380,54:6c:0e:d0:34:28,2021-11-21 00:18:57,76,0,2698,c003
42381,54:6c:0e:d0:34:28,2021-11-21 00:18:58,76,0,2697,c003
42382,54:6c:0e:d0:34:28,2021-11-21 00:18:59,76,0,2697,c003
42383,54:6c:0e:d0:34:28,2021-11-21 00:19:00,76,0,2698,c003
42384,54:6c:0e:d0:34:28,2021-11-21 00:19:01,76,0,2698,c003
42385,54:6c:0e:d0:34:28,2021-11-21 00:19:02,76,0,2698,c003
42386,54:6c:0e:d0:34:28,2021-11-21 00:19:03,76,0,2698,c003
42387,54:6c:0e:d0:34:28,2021-11-21 00:19:04,76,0,2697,c003
42388,54:6c:0e:d0:34:28,2021-11-21 00:19:05,76,0,2697,c003
42389,54:6c:0e:d0:34:28,2021-11-21 00:19:06,76,0,2698,c003
42390,54:6c:0e:d0:34:28,2021-11-21 00:19:07,76,0,2698,c003
42391,54:6c:0e:d0:34:28,2021-11-21 00:19:08,76,0,2698,c003
42392,54:6c:0e:d0:34:28,2021-11-21 00:19:09,76,0,2698,c003
42393,54:6c:0e:d0:34:28,2021-11-21 00:19:10,76,0,2698,c003
42394,54:6c:0e:d0:34:28,2021-11-21 00:19:11,76,0,2698,c003
42395,54:6c:0e:d0:34:28,2021-11-21 00:19:12,76,0,2698,c003
42396,54:6c:0e:d0:34:28,2021-11-21 00:19:13,76,0,2697,c003
42397,54:6c:0e:d0:34:28,2021-11-21 00:19:14,76,0,2697,c003
42398,54:6c:0e:d0:34:28,2021-11-21 00:19:15,76,0,2697,c003
42399,54:6c:0e:d0:34:28,2021-11-21 00:19:16,76,0,2698,c003
42400,54:6c:0e:d0:34:28,2021-11-21 00:19:17,76,0,2698,c003
42401,54:6c:0e:d0:34:28,2021-11-21 00:19:18,76,0,2698,c003
42402,54:6c:0e:d0:34:28,2021-11-21 00:19:19,76,0,2698,c003
42403,54:6c:0e:d0:34:28,2021-11-21 00:19:20,76,0,2698,c003
42404,54:6c:0e:d0:34:28,2021-11-21 00:19:21,76,0,2698,c003
42405,54:6c:0e:d0:34:28,2021-11-21 00:19:22,76,0,2698,c003
42406,54:6c:0e:d0:34:28,2021-11-21 00:19:23,76,0,2698,c003
42407,54:6c:0e:d0:34:28,2021-11-21 00:19:24,76,0,2698,c003
42408,54:6c:0e:d0:34:28,2021-11-21 00:19:25,76,0,2697,c003
42409,54:6c:0e:d0:34:28,2021-11-21 00:19:26,76,0,2698,c003
42410,54:6c:0e:d0:34:28,2021-11-21 00:19:27,76,0,2698,c003
42411,54:6c:0e:d0:34:28,2021-11-21 00:19:28,76,0,2698,c003
42412,54:6c:0e:d0:34:28,2021-11-21 00:19:29,76,0,2698,c003
42413,54:6c:0e:d0:34:28,2021-11-21 00:19:30,76,0,2698,c003
42414,54:6c:0e:d0:34:28,2021-11-21 00:19:31,76,0,2698,c003
42415,54:6c:0e:d0:34:28,2021-11-21 00:19:32,76,0,2698,c003
42416,54:6c:0e:d0:34:28,2021-11-21 00:19:33,76,0,2698,c003
42417,54:6c:0e:d0:34:28,2021-11-21 00:19:34,76,0,2697,c003
42418,54:6c:0e:d0:34:28,2021-11-21 00:19:35,76,0,2698,c003
42419,54:6c:0e:d0:34:28,2021-11-21 00:19:36,76,0,2698,c003
42420,54:6c:0e:d0:34:28,2021-11-21 00:19:37,76,0,2698,c003
42421,54:6c:0e:d0:34:28,2021-11-21 00:19:38,76,0,2698,c003
42422,54:6c:0e:d0:34:28,2021-11-21 00:19:39,76,0,2697,c003
42423,54:6c:0e:d0:34:28,2021-11-21 00:19:40,76,0,2697,c003
42424,54:6c:0e:d0:34:28,2021-11-21 00:19:41,76,0,2698,c003
42425,54:6c:0e:d0:34:28,2021-11-21 00:19:42,76,0,2698,c003
42426,54:6c:0e:d0:34:28,2021-11-21 00:19:43,76,0,2698,c003
42427,54:6c:0e:d0:34:28,2021-11-21 00:19:44,76,0,2698,c003
42428,54:6c:0e:d0:34:28,2021-11-21 00:19:45,76,0,2698,c003
42429,54:6c:0e:d0:34:28,2021-11-21 00:19:46,76,0,2698,c003
42430,54:6c:0e:d0:34:28,2021-11-21 00:19:47,76,0,2699,c003
42431,54:6c:0e:d0:34:28,2021-11-21 00:19:48,76,0,2698,c003
42432,54:6c:0e:d0:34:28,2021-11-21 00:19:49,76,0,2698,c003
42433,54:6c:0e:d0:34:28,2021-11-21 00:19:50,76,0,2698,c003
42434,54:6c:0e:d0:34:28,2021-11-21 00:19:51,76,0,2698,c003
42435,54:6c:0e:d0:34:28,2021-11-21 00:19:52,76,0,2698,c003
42436,54:6c:0e:d0:34:28,2021-11-21 00:19:53,76,0,2698,c003
42437,54:6c:0e:d0:34:28,2021-11-21 00:19:54,76,0,2698,c003
42438,54:6c:0e:d0:34:28,2021-11-21 00:19:55,76,0,2698,c003
42439,54:6c:0e:d0:34:28,2021-11-21 00:19:56,76,0,2698,c003
42440,54:6c:0e:d0:34:28,2021-11-21 00:19:57,76,0,2698,c003
42441,54:6c:0e:d0:34:28,2021-11-21 00:19:58,76,0,2698,c003
42442,54:6c:0e:d0:34:28,2021-11-21 00:19:59,76,0,2698,c003
42443,54:6c:0e:d0:34:28,2021-11-21 00:20:00,76,0,2698,c003
42444,54:6c:0e:d0:34:28,2021-11-21 00:20:01,76,0,2698,c003
42445,54:6c:0e:d0:34:28,2021-11-21 00:20:02,76,0,2698,c003
42446,54:6c:0e:d0:34:28,2021-11-21 00:20:03,76,0,2697,c003
42447,54:6c:0e:d0:34:28,2021-11-21 00:20:04,76,0,2698,c003
42448,54:6c:0e:d0:34:28,2021-11-21 00:20:05,76,0,2698,c003
42449,54:6c:0e:d0:34:28,2021-11-21 00:20:06,76,0,2698,c003
42450,54:6c:0e:d0:34:28,2021-11-21 00:20:07,76,0,2699,c003
42451,54:6c:0e:d0:34:28,2021-11-21 00:20:08,76,0,2699,c003
42452,54:6c:0e:d0:34:28,2021-11-21 00:20:09,76,0,2698,c003
42453,54:6c:0e:d0:34:28,2021-11-21 00:20:10,76,0,2698,c003
42454,54:6c:0e:d0:34:28,2021-11-21 00:20:11,76,0,2698,c003
42455,54:6c:0e:d0:34:28,2021-11-21 00:20:12,76,0,2699,c003
42456,54:6c:0e:d0:34:28,2021-11-21 00:20:13,76,0,2698,c003
42457,54:6c:0e:d0:34:28,2021-11-21 00:20:14,76,0,2699,c003
42458,54:6c:0e:d0:34:28,2021-11-21 00:20:15,76,0,2698,c003
42459,54:6c:0e:d0:34:28,2021-11-21 00:20:16,76,0,2698,c003
42460,54:6c:0e:d0:34:28,2021-11-21 00:20:17,76,0,2698,c003
42461,54:6c:0e:d0:34:28,2021-11-21 00:20:18,76,0,2699,c003
42462,54:6c:0e:d0:34:28,2021-11-21 00:20:19,76,0,2698,c003
42463,54:6c:0e:d0:34:28,2021-11-21 00:20:20,76,0,2699,c003
42464,54:6c:0e:d0:34:28,2021-11-21 00:20:21,76,0,2699,c003
42465,54:6c:0e:d0:34:28,2021-11-21 00:20:22,76,0,2699,c003
42466,54:6c:0e:d0:34:28,2021-11-21 00:20:23,76,0,2698,c003
42467,54:6c:0e:d0:34:28,2021-11-21 00:20:24,76,0,2699,c003
42468,54:6c:0e:d0:34:28,2021-11-21 00:20:25,76,0,2698,c003
42469,54:6c:0e:d0:34:28,2021-11-21 00:20:26,76,0,2699,c003
42470,54:6c:0e:d0:34:28,2021-11-21 00:20:27,76,0,2698,c003
42471,54:6c:0e:d0:34:28,2021-11-21 00:20:28,76,0,2698,c003
42472,54:6c:0e:d0:34:28,2021-11-21 00:20:29,76,0,2698,c003
42473,54:6c:0e:d0:34:28,2021-11-21 00:20:30,76,0,2698,c003
42474,54:6c:0e:d0:34:28,2021-11-21 00:20:31,76,0,2699,c003
42475,54:6c:0e:d0:34:28,2021-11-21 00:20:32,76,0,2699,c003
42476,54:6c:0e:d0:34:28,2021-11-21 00:20:33,76,0,2699,c003
42477,54:6c:0e:d0:34:28,2021-11-21 00:20:34,76,0,2699,c003
42478,54:6c:0e:d0:34:28,2021-11-21 00:20:35,76,0,2699,c003
42479,54:6c:0e:d0:34:28,2021-11-21 00:20:36,76,0,2699,c003
42480,54:6c:0e:d0:34:28,2021-11-21 00:20:37,76,0,2698,c003
42481,54:6c:0e:d0:34:28,2021-11-21 00:20:38,76,0,2698,c003
42482,54:6c:0e:d0:34:28,2021-11-21 00:20:39,76,0,2699,c003
42483,54:6c:0e:d0:34:28,2021-11-21 00:20:40,76,0,2698,c003
42484,54:6c:0e:d0:34:28,2021-11-21 00:20:41,76,0,2698,c003
42485,54:6c:0e:d0:34:28,2021-11-21 00:20:42,76,0,2699,c003
42486,54:6c:0e:d0:34:28,2021-11-21 00:20:43,76,0,2699,c003
42487,54:6c:0e:d0:34:28,2021-11-21 00:20:44,76,0,2700,c003
42488,54:6c:0e:d0:34:28,2021-11-21 00:20:45,76,0,2699,c003
42489,54:6c:0e:d0:34:28,2021-11-21 00:20:46,76,0,2699,c003
42490,54:6c:0e:d0:34:28,2021-11-21 00:20:47,76,0,2699,c003
42491,54:6c:0e:d0:34:28,2021-11-21 00:20:48,76,0,2699,c003
42492,54:6c:0e:d0:34:28,2021-11-21 00:20:49,76,0,2698,c003
42493,54:6c:0e:d0:34:28,2021-11-21 00:20:50,76,0,2699,c003
42494,54:6c:0e:d0:34:28,2021-11-21 00:20:51,76,0,2699,c003
42495,54:6c:0e:d0:34:28,2021-11-21 00:20:52,76,0,2699,c003
42496,54:6c:0e:d0:34:28,2021-11-21 00:20:53,76,0,2699,c003
42497,54:6c:0e:d0:34:28,2021-11-21 00:20:54,76,0,2699,c003
42498,54:6c:0e:d0:34:28,2021-11-21 00:20:55,76,0,2699,c003
42499,54:6c:0e:d0:34:28,2021-11-21 00:20:56,76,0,2699,c003
42500,54:6c:0e:d0:34:28,2021-11-21 00:20:57,76,0,2699,c003
42501,54:6c:0e:d0:34:28,2021-11-21 00:20:58,76,0,2699,c003
42502,54:6c:0e:d0:34:28,2021-11-21 00:20:59,76,0,2699,c003
42503,54:6c:0e:d0:34:28,2021-11-21 00:21:00,76,0,2699,c003
42504,54:6c:0e:d0:34:28,2021-11-21 00:21:01,76,0,2699,c003
42505,54:6c:0e:d0:34:28,2021-11-21 00:21:02,76,0,2699,c003
42506,54:6c:0e:d0:34:28,2021-11-21 00:21:03,76,0,2699,c003
42507,54:6c:0e:d0:34:28,2021-11-21 00:21:04,76,0,2699,c003
42508,54:6c:0e:d0:34:28,2021-11-21 00:21:05,76,0,2699,c003
42509,54:6c:0e:d0:34:28,2021-11-21 00:21:06,76,0,2699,c003
42510,54:6c:0e:d0:34:28,2021-11-21 00:21:07,76,0,2700,c003
42511,54:6c:0e:d0:34:28,2021-11-21 00:21:08,76,0,2699,c003
42512,54:6c:0e:d0:34:28,2021-11-21 00:21:09,76,0,2699,c003
42513,54:6c:0e:d0:34:28,2021-11-21 00:21:10,76,0,2699,c003
42514,54:6c:0e:d0:34:28,2021-11-21 00:21:11,76,0,2699,c003
42515,54:6c:0e:d0:34:28,2021-11-21 00:21:12,76,0,2699,c003
42516,54:6c:0e:d0:34:28,2021-11-21 00:21:13,76,0,2699,c003
42517,54:6c:0e:d0:34:28,2021-11-21 00:21:14,76,0,2699,c003
42518,54:6c:0e:d0:34:28,2021-11-21 00:21:15,76,0,2699,c003
42519,54:6c:0e:d0:34:28,2021-11-21 00:21:16,76,0,2700,c003
42520,54:6c:0e:d0:34:28,2021-11-21 00:21:17,76,0,2698,c003
42521,54:6c:0e:d0:34:28,2021-11-21 00:21:18,76,0,2699,c003
42522,54:6c:0e:d0:34:28,2021-11-21 00:21:19,76,0,2699,c003
42523,54:6c:0e:d0:34:28,2021-11-21 00:21:20,76,0,2699,c003
42524,54:6c:0e:d0:34:28,2021-11-21 00:21:21,76,0,2699,c003
42525,54:6c:0e:d0:34:28,2021-11-21 00:21:22,76,0,2699,c003
42526,54:6c:0e:d0:34:28,2021-11-21 00:21:23,76,0,2700,c003
42527,54:6c:0e:d0:34:28,2021-11-21 00:21:24,76,0,2699,c003
42528,54:6c:0e:d0:34:28,2021-11-21 00:21:25,76,0,2700,c003
42529,54:6c:0e:d0:34:28,2021-11-21 00:21:26,76,0,2700,c003
42530,54:6c:0e:d0:34:28,2021-11-21 00:21:27,76,0,2699,c003
42531,54:6c:0e:d0:34:28,2021-11-21 00:21:28,76,0,2699,c003
42532,54:6c:0e:d0:34:28,2021-11-21 00:21:29,76,0,2699,c003
42533,54:6c:0e:d0:34:28,2021-11-21 00:21:30,76,0,2699,c003
42534,54:6c:0e:d0:34:28,2021-11-21 00:21:31,76,0,2699,c003
42535,54:6c:0e:d0:34:28,2021-11-21 00:21:32,76,0,2699,c003
42536,54:6c:0e:d0:34:28,2021-11-21 00:21:33,76,0,2700,c003
42537,54:6c:0e:d0:34:28,2021-11-21 00:21:34,76,0,2699,c003
42538,54:6c:0e:d0:34:28,2021-11-21 00:21:35,76,0,2699,c003
42539,54:6c:0e:d0:34:28,2021-11-21 00:21:36,76,0,2699,c003
42540,54:6c:0e:d0:34:28,2021-11-21 00:21:37,76,0,2699,c003
42541,54:6c:0e:d0:34:28,2021-11-21 00:21:38,76,0,2700,c003
42542,54:6c:0e:d0:34:28,2021-11-21 00:21:39,76,0,2699,c003
42543,54:6c:0e:d0:34:28,2021-11-21 00:21:40,76,0,2699,c003
42544,54:6c:0e:d0:34:28,2021-11-21 00:21:41,76,0,2699,c003
42545,54:6c:0e:d0:34:28,2021-11-21 00:21:42,76,0,2699,c003
42546,54:6c:0e:d0:34:28,2021-11-21 00:21:43,76,0,2699,c003
42547,54:6c:0e:d0:34:28,2021-11-21 00:21:44,76,0,2700,c003
42548,54:6c:0e:d0:34:28,2021-11-21 00:21:45,76,0,2700,c003
42549,54:6c:0e:d0:34:28,2021-11-21 00:21:46,76,0,2699,c003
42550,54:6c:0e:d0:34:28,2021-11-21 00:21:47,76,0,2700,c003
42551,54:6c:0e:d0:34:28,2021-11-21 00:21:48,76,0,2700,c003
42552,54:6c:0e:d0:34:28,2021-11-21 00:21:49,76,0,2700,c003
42553,54:6c:0e:d0:34:28,2021-11-21 00:21:50,76,0,2699,c003
42554,54:6c:0e:d0:34:28,2021-11-21 00:21:51,76,0,2700,c003
42555,54:6c:0e:d0:34:28,2021-11-21 00:21:52,76,0,2699,c003
42556,54:6c:0e:d0:34:28,2021-11-21 00:21:53,76,0,2700,c003
42557,54:6c:0e:d0:34:28,2021-11-21 00:21:54,76,0,2700,c003
42558,54:6c:0e:d0:34:28,2021-11-21 00:21:55,76,0,2700,c003
42559,54:6c:0e:d0:34:28,2021-11-21 00:21:56,76,0,2700,c003
42560,54:6c:0e:d0:34:28,2021-11-21 00:21:57,76,0,2700,c003
42561,54:6c:0e:d0:34:28,2021-11-21 00:21:58,76,0,2700,c003
42562,54:6c:0e:d0:34:28,2021-11-21 00:21:59,76,0,2700,c003
42563,54:6c:0e:d0:34:28,2021-11-21 00:22:00,76,0,2700,c003
42564,54:6c:0e:d0:34:28,2021-11-21 00:22:01,76,0,2700,c003
42565,54:6c:0e:d0:34:28,2021-11-21 00:22:02,76,0,2700,c003
42566,54:6c:0e:d0:34:28,2021-11-21 00:22:03,76,0,2700,c003
42567,54:6c:0e:d0:34:28,2021-11-21 00:22:04,76,0,2699,c003
42568,54:6c:0e:d0:34:28,2021-11-21 00:22:05,76,0,2700,c003
42569,54:6c:0e:d0:34:28,2021-11-21 00:22:06,76,0,2700,c003
42570,54:6c:0e:d0:34:28,2021-11-21 00:22:07,76,0,2700,c003
42571,54:6c:0e:d0:34:28,2021-11-21 00:22:08,76,0,2700,c003
42572,54:6c:0e:d0:34:28,2021-11-21 00:22:09,76,0,2700,c003
42573,54:6c:0e:d0:34:28,2021-11-21 00:22:10,76,0,2700,c003
42574,54:6c:0e:d0:34:28,2021-11-21 00:22:11,76,0,2700,c003
42575,54:6c:0e:d0:34:28,2021-11-21 00:22:12,76,0,2700,c003
42576,54:6c:0e:d0:34:28,2021-11-21 00:22:13,76,0,2700,c003
42577,54:6c:0e:d0:34:28,2021-11-21 00:22:14,76,0,2700,c003
42578,54:6c:0e:d0:34:28,2021-11-21 00:22:15,76,0,2700,c003
42579,54:6c:0e:d0:34:28,2021-11-21 00:22:16,76,0,2700,c003
42580,54:6c:0e:d0:34:28,2021-11-21 00:22:17,76,0,2700,c003
42581,54:6c:0e:d0:34:28,2021-11-21 00:22:18,76,0,2700,c003
42582,54:6c:0e:d0:34:28,2021-11-21 00:22:19,76,0,2700,c003
42583,54:6c:0e:d0:34:28,2021-11-21 00:22:20,76,0,2699,c003
42584,54:6c:0e:d0:34:28,2021-11-21 00:22:21,76,0,2699,c003
42585,54:6c:0e:d0:34:28,2021-11-21 00:22:22,76,0,2700,c003
42586,54:6c:0e:d0:34:28,2021-11-21 00:22:23,76,0,2699,c003
42587,54:6c:0e:d0:34:28,2021-11-21 00:22:24,76,0,2700,c003
42588,54:6c:0e:d0:34:28,2021-11-21 00:22:25,76,0,2700,c003
42589,54:6c:0e:d0:34:28,2021-11-21 00:22:26,76,0,2700,c003
42590,54:6c:0e:d0:34:28,2021-11-21 00:22:27,76,0,2700,c003
42591,54:6c:0e:d0:34:28,2021-11-21 00:22:28,76,0,2700,c003
42592,54:6c:0e:d0:34:28,2021-11-21 00:22:29,76,0,2700,c003
42593,54:6c:0e:d0:34:28,2021-11-21 00:22:30,76,0,2700,c003
42594,54:6c:0e:d0:34:28,2021-11-21 00:22:31,76,0,2699,c003
42595,54:6c:0e:d0:34:28,2021-11-21 00:22:32,76,0,2700,c003
42596,54:6c:0e:d0:34:28,2021-11-21 00:22:33,76,0,2699,c003
42597,54:6c:0e:d0:34:28,2021-11-21 00:22:34,76,0,2699,c003
42598,54:6c:0e:d0:34:28,2021-11-21 00:22:35,76,0,2700,c003
42599,54:6c:0e:d0:34:28,2021-11-21 00:22:36,76,0,2700,c003
42600,54:6c:0e:d0:34:28,2021-11-21 00:22:37,76,0,2700,c003
42601,54:6c:0e:d0:34:28,2021-11-21 00:22:38,76,0,2700,c003
42602,54:6c:0e:d0:34:28,2021-11-21 00:22:39,76,0,2700,c003
42603,54:6c:0e:d0:34:28,2021-11-21 00:22:40,76,0,2700,c003
42604,54:6c:0e:d0:34:28,2021-11-21 00:22:41,76,0,2701,c003
42605,54:6c:0e:d0:34:28,2021-11-21 00:22:42,76,0,2700,c003
42606,54:6c:0e:d0:34:28,2021-11-21 00:22:43,76,0,2699,c003
42607,54:6c:0e:d0:34:28,2021-11-21 00:22:44,76,0,2699,c003
42608,54:6c:0e:d0:34:28,2021-11-21 00:22:45,76,0,2700,c003
42609,54:6c:0e:d0:34:28,2021-11-21 00:22:46,76,0,2699,c003
42610,54:6c:0e:d0:34:28,2021-11-21 00:22:47,76,0,2700,c003
42611,54:6c:0e:d0:34:28,2021-11-21 00:22:48,76,0,2700,c003
42612,54:6c:0e:d0:34:28,2021-11-21 00:22:49,76,0,2700,c003
42613,54:6c:0e:d0:34:28,2021-11-21 00:22:50,76,0,2700,c003
42614,54:6c:0e:d0:34:28,2021-11-21 00:22:51,76,0,2699,c003
